Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Larry Demery","PIT",445.1,,,,,,,,,,,,,"Larry Demery",1003192,113254
"Harry DeMiller","CHI",24,,,,,,,,,,,,,"Harry DeMiller",1003195,113257
"Donald DeMola","MON",155.1,,,,,,,,,,,,,"Donald DeMola",1003197,113259
"Benyew DeMott","CLE",32,,,,,,,,,,,,,"Benyew DeMott",1003200,113262
"Con Dempsey","PIT",7,,,,,,,,,,,,,"Con Dempsey",1003201,113263
"Mark Dempsey","SFG",5.2,,,,,,,,,,,,,"Mark Dempsey",1003202,113265
"Rick Dempsey","MIL",2,,,,,,,,,,,,,"Rick Dempsey",1003203,113264
"Bill Denehy","- - -",104.2,,,,,,,,,,,,,"Bill Denehy",1003204,113266
"Brian Denman","BOS",49,,,,,,,,,,,,,"Brian Denman",1003205,113267
"Don Dennis","STL",114.2,,,,,,,,,,,,,"Don Dennis",1003207,113270
"Jerry Denny","IND",4,,,,,,,,,,,,,"Jerry Denny",1003209,113271
"John Denny","- - -",2148.2,,,,,,,,,,,,,"John Denny",1003210,113272
"Eddie Dent","BRO",74.2,,,,,,,,,,,,,"Eddie Dent",1003213,113274
"Roger Denzer","- - -",156.1,,,,,,,,,,,,,"Roger Denzer",1003215,113277
"George Derby","- - -",964.1,,,,,,,,,,,,,"George Derby",1003218,113281
"Jim Derrington","CHW",43,,,,,,,,,,,,,"Jim Derrington",1003222,113286
"Paul Derringer","- - -",3645,,,,,,,,,,,,,"Paul Derringer",1003224,113285
"Jim Deshaies","- - -",1525,,,,,,,,,,,,,"Jim Deshaies",1003228,113290
"James DeShong","- - -",872.2,,,,,,,,,,,,,"James DeShong",1003229,113292
"John DeSilva","- - -",15,,,,,,,,,,,,,"John DeSilva",1003230,113293
"Paul Des Jardien","CLE",1,,,,,,,,,,,,,"Paul Des Jardien",1003231,113294
"Rube Dessau","- - -",60.2,,,,,,,,,,,,,"Rube Dessau",1003232,113295
"John Dettmer","TEX",54.1,,,,,,,,,,,,,"John Dettmer",1003236,113300
"Tom Dettore","- - -",179.2,,,,,,,,,,,,,"Tom Dettore",1003237,113301
"Mel Deutsch","BOS",6.1,,,,,,,,,,,,,"Mel Deutsch",1003239,113303
"Charlie Devens","NYY",82,,,,,,,,,,,,,"Charlie Devens",1003241,113305
"Adrian Devine","- - -",387.1,,,,,,,,,,,,,"Adrian Devine",1003243,113307
"Hal Deviney","BOS",3,,,,,,,,,,,,,"Hal Deviney",1003244,113310
"Frank Devin","BAL",11,,,,,,,,,,,,,"Frank Devin",1003245,
"Jim Devlin","- - -",1405,,,,,,,,,,,,,"Jim Devlin",1003249,113313
"Jim Devlin","- - -",170.1,,,,,,,,,,,,,"Jim Devlin",1003250,113314
"Charlie Dewald","CLI",14,,,,,,,,,,,,,"Charlie Dewald",1003256,113320
"Mark Dewey","- - -",249,,,,,,,,,,,,,"Mark Dewey",1003257,113321
"Carlos Diaz","- - -",258,,,,,,,,,,,,,"Carlos Diaz",1003262,113326
"Rob Dibble","- - -",477,,,,,,,,,,,,,"Rob Dibble",1003269,113333
"Pedro Dibut","- - -",145.2,,,,,,,,,,,,,"Pedro Dibut",1003270,113334
"George Dickerson","CLE",1,,,,,,,,,,,,,"George Dickerson",1003273,113337
"Leo Dickerman","- - -",429.2,,,,,,,,,,,,,"Leo Dickerman",1003275,113336
"Emerson Dickman","BOS",349.2,,,,,,,,,,,,,"Emerson Dickman",1003277,113341
"Jason Dickson","CAL",397,,,,,,,,,,,,,"Jason Dickson",1003278,113344
"Jim Dickson","- - -",142.1,,,,,,,,,,,,,"Jim Dickson",1003279,113343
"Lance Dickson","CHC",13.2,,,,,,,,,,,,,"Lance Dickson",1003281,113345
"Murry Dickson","- - -",3052.1,,,,,,,,,,,,,"Murry Dickson",1003282,113346
"Walt Dickson","- - -",700,,,,,,,,,,,,,"Walt Dickson",1003283,113347
"George Diehl","BSN",7.2,,,,,,,,,,,,,"George Diehl",1003286,113350
"Larry Dierker","- - -",2333.2,,,,,,,,,,,,,"Larry Dierker",1003288,113352
"Bill Dietrich","- - -",2003.2,,,,,,,,,,,,,"Bill Dietrich",1003289,113353
"Lloyd Dietz","- - -",295,,,,,,,,,,,,,"Lloyd Dietz",1003291,113354
"Reese Diggs","WAS",21.1,,,,,,,,,,,,,"Reese Diggs",1003294,113359
"Jack Dilauro","- - -",97.1,,,,,,,,,,,,,"Jack Dilauro",1003296,113361
"Gordon Dillard","- - -",7,,,,,,,,,,,,,"Gordon Dillard",1003298,113363
"Harley Dillinger","CLE",33.2,,,,,,,,,,,,,"Harley Dillinger",1003303,113367
"Bill Dillman","- - -",154.2,,,,,,,,,,,,,"Bill Dillman",1003304,113369
"Steve Dillon","NYM",4.2,,,,,,,,,,,,,"Steve Dillon",1003308,113373
"Frank DiMichele","CAL",4.2,,,,,,,,,,,,,"Frank DiMichele",1003313,113378
"Bill Dinneen","- - -",3074.2,,,,,,,,,,,,,"Bill Dinneen",1003317,113382
"Ron Diorio","PHI",20.1,,,,,,,,,,,,,"Ron Diorio",1003318,113383
"Frank DiPino","- - -",700,,,,,,,,,,,,,"Frank DiPino",1003320,113385
"Jerry Dipoto","- - -",495.1,,,,,,,,,,,,,"Jerry Dipoto",1003321,113386
"George Disch","DET",47.2,,,,,,,,,,,,,"George Disch",1003323,113388
"Glenn Dishman","- - -",135.1,,,,,,,,,,,,,"Glenn Dishman",1003324,113389
"Alec Distaso","CHC",4.2,,,,,,,,,,,,,"Alec Distaso",1003325,113390
"Art Ditmar","- - -",1268,,,,,,,,,,,,,"Art Ditmar",1003328,113393
"Ken Dixon","BAL",482.1,,,,,,,,,,,,,"Ken Dixon",1003331,113397
"Sonny Dixon","- - -",263,,,,,,,,,,,,,"Sonny Dixon",1003333,113396
"Steve Dixon","STL",5,,,,,,,,,,,,,"Steve Dixon",1003334,113399
"Tom Dixon","- - -",199.2,,,,,,,,,,,,,"Tom Dixon",1003335,113400
"Bill Doak","- - -",2782.2,,,,,,,,,,,,,"Bill Doak",1003336,113401
"Walter Doan","CLE",22.2,,,,,,,,,,,,,"Walter Doan",1003337,113402
"John Dobb","CHW",2,,,,,,,,,,,,,"John Dobb",1003339,113403
"Ray Dobens","BOS",28.1,,,,,,,,,,,,,"Ray Dobens",1003341,113406
"Jess Dobernic","- - -",112.1,,,,,,,,,,,,,"Jess Dobernic",1003342,113407
"Chuck Dobson","- - -",1258.1,,,,,,,,,,,,,"Chuck Dobson",1003343,113408
"Joe Dobson","- - -",2170,,,,,,,,,,,,,"Joe Dobson",1003344,113409
"Pat Dobson","- - -",2120.1,,,,,,,,,,,,,"Pat Dobson",1003345,113410
"George Dockins","- - -",131.2,,,,,,,,,,,,,"George Dockins",1003347,113412
"Robert Dodd","PHI",5,,,,,,,,,,,,,"Robert Dodd",1003349,133360
"Sam Dodge","BOS",7,,,,,,,,,,,,,"Sam Dodge",1003352,113416
"Fred Doe","- - -",10,,,,,,,,,,,,,"Fred Doe",1003354,113418
"Ed Doheny","- - -",1392.2,,,,,,,,,,,,,"Ed Doheny",1003356,113420
"John Doherty","- - -",521.1,,,,,,,,,,,,,"John Doherty",1003358,113421
"Cozy Dolan","BSN",255.1,,,,,,,,,,,,,"Cozy Dolan",1003360,113427
"John Dolan","- - -",286.2,,,,,,,,,,,,,"John Dolan",1003362,113424
"Tom Dolan","STL",4,,,,,,,,,,,,,"Tom Dolan",1003364,113428
"Art Doll","BSN",12,,,,,,,,,,,,,"Art Doll",1003367,113431
"Deacon Donahue","PHI",13.1,,,,,,,,,,,,,"Deacon Donahue",1003368,113437
"Red Donahue","- - -",2966.1,,,,,,,,,,,,,"Red Donahue",1003373,113433
"Atley Donald","NYY",932.1,,,,,,,,,,,,,"Atley Donald",1003376,113440
"Ed Donalds","CIN",4,,,,,,,,,,,,,"Ed Donalds",1003377,113441
"Mike Donlin","- - -",16.1,,,,,,,,,,,,,"Mike Donlin",1003380,113444
"Blix Donnelly","- - -",691.2,,,,,,,,,,,,,"Blix Donnelly",1003381,113451
"Ed Donnelly","BSN",221,,,,,,,,,,,,,"Ed Donnelly",1003382,113445
"Ed Donnelly","CHC",14.1,,,,,,,,,,,,,"Ed Donnelly",1003383,113446
"Frank Donnelly","CHI",42,,,,,,,,,,,,,"Frank Donnelly",1003384,113447
"Jim Donohue","- - -",155.1,,,,,,,,,,,,,"Jim Donohue",1003388,113453
"Pete Donohue","- - -",2112.1,,,,,,,,,,,,,"Pete Donohue",1003390,113455
"Lino Donoso","- - -",175,,,,,,,,,,,,,"Lino Donoso",1003392,113457
"Bill Donovan","- - -",2964.2,,,,,,,,,,,,,"Bill Donovan",1003393,113465
"Bill Donovan","BSN",104,,,,,,,,,,,,,"Bill Donovan",1003394,113464
"Dick Donovan","- - -",2017.1,,,,,,,,,,,,,"Dick Donovan",1003395,113462
"Tom Donovan","CLE",7,,,,,,,,,,,,,"Tom Donovan",1003400,113463
"John Dopson","- - -",725.1,,,,,,,,,,,,,"John Dopson",1003404,113469
"John Doran","LOU",126,,,,,,,,,,,,,"John Doran",1003407,113470
"Mike Dorgan","- - -",140,,,,,,,,,,,,,"Mike Dorgan",1003410,113475
"Harry Dorish","- - -",834.1,,,,,,,,,,,,,"Harry Dorish",1003411,113476
"Gus Dorner","- - -",910.1,,,,,,,,,,,,,"Gus Dorner",1003414,113479
"Bert Dorr","STL",66,,,,,,,,,,,,,"Bert Dorr",1003415,113480
"Cal Dorsett","CLE",13.2,,,,,,,,,,,,,"Cal Dorsett",1003417,113482
"Jerry Dorsey","BAL",4,,,,,,,,,,,,,"Jerry Dorsey",1003418,113485
"Jim Dorsey","- - -",23.2,,,,,,,,,,,,,"Jim Dorsey",1003420,113483
"Jack Doscher","- - -",145.2,,,,,,,,,,,,,"Jack Doscher",1003422,113486
"Richard Dotson","- - -",1857.1,,,,,,,,,,,,,"Richard Dotson",1003424,113489
"Gary Dotter","MIN",12.1,,,,,,,,,,,,,"Gary Dotter",1003426,113490
"Babe Doty","TOL",9,,,,,,,,,,,,,"Babe Doty",1003427,113492
"Jim Dougherty","- - -",94.2,,,,,,,,,,,,,"Jim Dougherty",1003429,113494
"Tom Dougherty","CHW",2,,,,,,,,,,,,,"Tom Dougherty",1003431,113496
"Larry Douglas","BAL",3,,,,,,,,,,,,,"Larry Douglas",1003435,113499
"Phil Douglas","- - -",1708.1,,,,,,,,,,,,,"Phil Douglas",1003436,113500
"Whammy Douglas","PIT",47,,,,,,,,,,,,,"Whammy Douglas",1003437,113497
"Skip Dowd","PIT",2,,,,,,,,,,,,,"Skip Dowd",1003441,113505
"Dave Dowling","- - -",10,,,,,,,,,,,,,"Dave Dowling",1003446,113511
"Pete Dowling","- - -",907.1,,,,,,,,,,,,,"Pete Dowling",1003447,113512
"Al Downing","- - -",2268.1,,,,,,,,,,,,,"Al Downing",1003450,113515
"Dave Downs","PHI",23,,,,,,,,,,,,,"Dave Downs",1003452,113517
"Kelly Downs","- - -",963.2,,,,,,,,,,,,,"Kelly Downs",1003453,113519
"Tom Dowse","CLE",5,,,,,,,,,,,,,"Tom Dowse",1003455,113520
"Carl Doyle","- - -",222.2,,,,,,,,,,,,,"Carl Doyle",1003457,113534
"Jess Doyle","- - -",136,,,,,,,,,,,,,"Jess Doyle",1003462,113526
"John Doyle","STL",24,,,,,,,,,,,,,"John Doyle",1003466,113527
"Paul Doyle","- - -",90.1,,,,,,,,,,,,,"Paul Doyle",1003468,113532
"Slow Joe Doyle","- - -",436.1,,,,,,,,,,,,,"Slow Joe Doyle",1003469,113530
"Buzz Dozier","WAS",11,,,,,,,,,,,,,"Buzz Dozier",1003470,113537
"Tom Dozier","OAK",6.1,,,,,,,,,,,,,"Tom Dozier",1003472,113535
"Doug Drabek","- - -",2535,,,,,,,,,,,,,"Doug Drabek",1003473,113538
"Moe Drabowsky","- - -",1641,,,,,,,,,,,,,"Moe Drabowsky",1003474,113539
"Dick Drago","- - -",1875,,,,,,,,,,,,,"Dick Drago",1003475,113540
"Brian Drahman","- - -",56,,,,,,,,,,,,,"Brian Drahman",1003476,113541
"Logan Drake","CLE",18.2,,,,,,,,,,,,,"Logan Drake",1003479,113544
"Tom Drake","- - -",39.2,,,,,,,,,,,,,"Tom Drake",1003483,113548
"Mike Draper","NYM",42.1,,,,,,,,,,,,,"Mike Draper",1003484,113549
"Dave Dravecky","- - -",1062.2,,,,,,,,,,,,,"Dave Dravecky",1003486,113551
"Tom Drees","CHW",7.1,,,,,,,,,,,,,"Tom Drees",1003488,113552
"Clem Dreisewerd","- - -",140.2,,,,,,,,,,,,,"Clem Dreisewerd",1003489,113555
"Bob Dresser","BSN",9,,,,,,,,,,,,,"Bob Dresser",1003491,113560
"Kirk Dressendorfer","OAK",34.2,,,,,,,,,,,,,"Kirk Dressendorfer",1003493,113559
"Rob Dressler","- - -",390.1,,,,,,,,,,,,,"Rob Dressler",1003495,113561
"Dave Drew","PHK",7,,,,,,,,,,,,,"Dave Drew",1003497,113563
"Karl Drews","- - -",826.2,,,,,,,,,,,,,"Karl Drews",1003499,113565
"Steve Dreyer","TEX",58.1,,,,,,,,,,,,,"Steve Dreyer",1003500,113566
"Denny Driscoll","- - -",681,,,,,,,,,,,,,"Denny Driscoll",1003503,113570
"Michael Driscoll","PHA",5,,,,,,,,,,,,,"Michael Driscoll",1003506,113572
"Tom Drohan","WAS",2,,,,,,,,,,,,,"Tom Drohan",1003509,113574
"Dick Drott","- - -",687.2,,,,,,,,,,,,,"Dick Drott",1003511,113576
"Louis Drucke","NYG",317,,,,,,,,,,,,,"Louis Drucke",1003512,113577
"Carl Druhot","- - -",157.2,,,,,,,,,,,,,"Carl Druhot",1003513,113578
"Tim Drummond","- - -",113.1,,,,,,,,,,,,,"Tim Drummond",1003514,113579
"Don Drysdale","BRO",3432,,,,,,,,,,,,,"Don Drysdale",1003516,113581
"Monk Dubiel","- - -",879.1,,,,,,,,,,,,,"Monk Dubiel",1003517,113582
"Brian Dubois","DET",94.1,,,,,,,,,,,,,"Brian Dubois",1003518,113583
"Jean Dubuc","- - -",1444.1,,,,,,,,,,,,,"Jean Dubuc",1003519,113584
"Jim Duckworth","- - -",267,,,,,,,,,,,,,"Jim Duckworth",1003521,113586
"Clise Dudley","- - -",420.1,,,,,,,,,,,,,"Clise Dudley",1003522,113587
"Hal Dues","MON",134.1,,,,,,,,,,,,,"Hal Dues",1003524,113589
"Jim Duffalo","- - -",297.2,,,,,,,,,,,,,"Jim Duffalo",1003525,113592
"John Duffie","LAD",9.2,,,,,,,,,,,,,"John Duffie",1003527,113594
"Larry Duff","CHW",12.2,,,,,,,,,,,,,"Larry Duff",1003528,113590
"Bernie Duffy","PIT",11.1,,,,,,,,,,,,,"Bernie Duffy",1003530,113595
"Dan Dugan","CHW",65.1,,,,,,,,,,,,,"Dan Dugan",1003535,113599
"Ed Dugan","RIC",166.1,,,,,,,,,,,,,"Ed Dugan",1003536,113600
"Bill Duggleby","- - -",1741,,,,,,,,,,,,,"Bill Duggleby",1003542,113607
"Martin Duke","WAS",23,,,,,,,,,,,,,"Martin Duke",1003543,113608
"Jan Dukes","WAS",20,,,,,,,,,,,,,"Jan Dukes",1003544,113609
"Tom Dukes","- - -",217,,,,,,,,,,,,,"Tom Dukes",1003545,113610
"Bob Duliba","- - -",257,,,,,,,,,,,,,"Bob Duliba",1003546,113611
"George Dumont","- - -",347,,,,,,,,,,,,,"George Dumont",1003547,113612
"Dan Dumoulin","CIN",10.1,,,,,,,,,,,,,"Dan Dumoulin",1003548,113613
"Nick Dumovich","CHC",94,,,,,,,,,,,,,"Nick Dumovich",1003549,113614
"Matt Dunbar","FLA",7,,,,,,,,,,,,,"Matt Dunbar",1003550,113615
"Ed Dundon","COL",247.2,,,,,,,,,,,,,"Ed Dundon",1003558,113624
"Jim Dunegan","CHC",13.1,,,,,,,,,,,,,"Jim Dunegan",1003560,113625
"Wiley Dunham","STL",38,,,,,,,,,,,,,"Wiley Dunham",1003563,113627
"Davey Dunkle","- - -",421,,,,,,,,,,,,,"Davey Dunkle",1003564,113629
"Fred Dunlap","- - -",2.2,,,,,,,,,,,,,"Fred Dunlap",1003566,113630
"Jack Dunleavy","STL",157,,,,,,,,,,,,,"Jack Dunleavy",1003568,113633
"Mike Dunne","- - -",474.1,,,,,,,,,,,,,"Mike Dunne",1003570,113642
"Andy Dunning","- - -",20,,,,,,,,,,,,,"Andy Dunning",1003571,113643
"Steve Dunning","- - -",613.2,,,,,,,,,,,,,"Steve Dunning",1003572,113644
"Jack Dunn","- - -",1076.2,,,,,,,,,,,,,"Jack Dunn",1003573,113636
"Jim Dunn","PIT",5.1,,,,,,,,,,,,,"Jim Dunn",1003574,113635
"Mike Dupree","SDP",15.2,,,,,,,,,,,,,"Mike Dupree",1003581,113648
"Roberto Duran","DET",26,,,,,,,,,,,,,"Roberto Duran",1003584,113650
"Kid Durbin","CHC",16.2,,,,,,,,,,,,,"Kid Durbin",1003585,113652
"Ryne Duren","- - -",589.1,,,,,,,,,,,,,"Ryne Duren",1003586,113653
"Bull Durham","- - -",29,,,,,,,,,,,,,"Bull Durham",1003587,113659
"Don Durham","- - -",88,,,,,,,,,,,,,"Don Durham",1003588,113654
"Ed Durham","- - -",641.2,,,,,,,,,,,,,"Ed Durham",1003589,113655
"James Durham","CHW",20,,,,,,,,,,,,,"James Durham",1003590,113656
"Rich Durning","BRO",3,,,,,,,,,,,,,"Rich Durning",1003595,113663
"Jesse Duryea","- - -",1088,,,,,,,,,,,,,"Jesse Duryea",1003599,113667
"Erv Dusak","- - -",54,,,,,,,,,,,,,"Erv Dusak",1003600,113668
"Carl Duser","KCA",8,,,,,,,,,,,,,"Carl Duser",1003601,113669
"Bob Dustal","DET",6,,,,,,,,,,,,,"Bob Dustal",1003602,113670
"Mike Duvall","- - -",51,,,,,,,,,,,,,"Mike Duvall",1003603,137004
"Bill Duzen","BUF",13,,,,,,,,,,,,,"Bill Duzen",1003604,113671
"Frank Dwyer","- - -",2810,,,,,,,,,,,,,"Frank Dwyer",1003607,113675
"Ben Dyer","DET",1.2,,,,,,,,,,,,,"Ben Dyer",1003612,113680
"Eddie Dyer","STL",256,,,,,,,,,,,,,"Eddie Dyer",1003614,113682
"Mike Dyer","- - -",236.2,,,,,,,,,,,,,"Mike Dyer",1003615,113683
"Jimmy Dygert","PHA",986,,,,,,,,,,,,,"Jimmy Dygert",1003616,113684
"Jimmy Dykes","PHA",2,,,,,,,,,,,,,"Jimmy Dykes",1003617,113685
"Radhames Dykhoff","BAL",1,,,,,,,,,,,,,"Radhames Dykhoff",1003618,133180
"Arnold Earley","- - -",381.1,,,,,,,,,,,,,"Arnold Earley",1003626,113696
"Bill Earley","STL",3,,,,,,,,,,,,,"Bill Earley",1003628,113698
"Tom Earley","BSN",359.2,,,,,,,,,,,,,"Tom Earley",1003629,113697
"George Earnshaw","- - -",1915.1,,,,,,,,,,,,,"George Earnshaw",1003633,113700
"Logan Easley","PIT",38.2,,,,,,,,,,,,,"Logan Easley",1003634,113703
"Mal Eason","- - -",944.1,,,,,,,,,,,,,"Mal Eason",1003636,113704
"Carl East","SLB",3.1,,,,,,,,,,,,,"Carl East",1003637,113705
"Jamie Easterly","- - -",611.1,,,,,,,,,,,,,"Jamie Easterly",1003639,113711
"Hugh East","NYG",63.1,,,,,,,,,,,,,"Hugh East",1003645,113706
"Jack Easton","- - -",522.1,,,,,,,,,,,,,"Jack Easton",1003646,113715
"Rawly Eastwick","- - -",525.1,,,,,,,,,,,,,"Rawly Eastwick",1003648,113716
"Craig Eaton","KCR",10,,,,,,,,,,,,,"Craig Eaton",1003649,113717
"Zeb Eaton","DET",69,,,,,,,,,,,,,"Zeb Eaton",1003650,113718
"Gary Eave","- - -",55.2,,,,,,,,,,,,,"Gary Eave",1003651,113719
"Vallie Eaves","- - -",106,,,,,,,,,,,,,"Vallie Eaves",1003652,113720
"Eddie Eayrs","- - -",39,,,,,,,,,,,,,"Eddie Eayrs",1003653,113721
"Derrin Ebert","ATL",8,,,,,,,,,,,,,"Derrin Ebert",1003654,150297
"Harry Eccles","PHA",21,,,,,,,,,,,,,"Harry Eccles",1003656,113723
"Al Eckert","- - -",26.2,,,,,,,,,,,,,"Al Eckert",1003658,113727
"Charlie Eckert","PHA",71.2,,,,,,,,,,,,,"Charlie Eckert",1003659,113728
"Dennis Eckersley","- - -",3285.2,,,,,,,,,,,,,"Dennis Eckersley",1003660,113726
"Chris Eddy","OAK",3.2,,,,,,,,,,,,,"Chris Eddy",1003662,113730
"Don Eddy","CHW",34.1,,,,,,,,,,,,,"Don Eddy",1003663,113731
"Steve Eddy","CAL",32.1,,,,,,,,,,,,,"Steve Eddy",1003664,113732
"Ed Edelen","WAS",1,,,,,,,,,,,,,"Ed Edelen",1003665,113734
"Joe Edelen","- - -",45.1,,,,,,,,,,,,,"Joe Edelen",1003666,113733
"John Edelman","MIL",5.2,,,,,,,,,,,,,"John Edelman",1003667,113735
"Charlie Eden","PIT",27.2,,,,,,,,,,,,,"Charlie Eden",1003668,113736
"Ken Edenfield","CAL",17,,,,,,,,,,,,,"Ken Edenfield",1003669,113738
"Tom Edens","- - -",312.1,,,,,,,,,,,,,"Tom Edens",1003671,113739
"Butch Edge","TOR",51.2,,,,,,,,,,,,,"Butch Edge",1003672,113740
"Bill Edgerton","- - -",20.2,,,,,,,,,,,,,"Bill Edgerton",1003673,113741
"Bob Edmondson","WAS",10,,,,,,,,,,,,,"Bob Edmondson",1003676,113747
"Brian Edmondson","- - -",170,,,,,,,,,,,,,"Brian Edmondson",1003677,133228
"George Edmondson","CLE",14,,,,,,,,,,,,,"George Edmondson",1003679,113745
"Paul Edmondson","CHW",87.2,,,,,,,,,,,,,"Paul Edmondson",1003680,113746
"Sam Edmonston","WAS",3,,,,,,,,,,,,,"Sam Edmonston",1003681,113749
"(Unknown) Edwards","BKA",2,,,,,,,,,,,,,"(Unknown) Edwards",1003682,113750
"Foster Edwards","- - -",170,,,,,,,,,,,,,"Foster Edwards",1003686,113753
"James Edwards","- - -",584.1,,,,,,,,,,,,,"James Edwards",1003688,113756
"Sherman Edwards","CIN",3,,,,,,,,,,,,,"Sherman Edwards",1003693,113761
"Wayne Edwards","CHW",125.2,,,,,,,,,,,,,"Wayne Edwards",1003694,113762
"Harry Eells","CLE",86.1,,,,,,,,,,,,,"Harry Eells",1003695,113763
"Dick Egan","- - -",101.1,,,,,,,,,,,,,"Dick Egan",1003699,113770
"Jim Egan","TRO",100,,,,,,,,,,,,,"Jim Egan",1003700,113767
"Jack Egan","WAS",5,,,,,,,,,,,,,"Jack Egan",1003701,113768
"Wish Egan","- - -",279.2,,,,,,,,,,,,,"Wish Egan",1003703,113765
"Bruce Egloff","CLE",5.2,,,,,,,,,,,,,"Bruce Egloff",1003706,113774
"Howard Ehmke","- - -",2820.2,,,,,,,,,,,,,"Howard Ehmke",1003707,113775
"Red Ehret","- - -",2754.1,,,,,,,,,,,,,"Red Ehret",1003708,113776
"Rube Ehrhardt","- - -",587.1,,,,,,,,,,,,,"Rube Ehrhardt",1003709,113777
"Hack Eibel","BOS",10.1,,,,,,,,,,,,,"Hack Eibel",1003710,113778
"Juan Eichelberger","- - -",603.1,,,,,,,,,,,,,"Juan Eichelberger",1003711,113779
"Mark Eichhorn","- - -",885.2,,,,,,,,,,,,,"Mark Eichhorn",1003712,113780
"Dave Eiland","- - -",373,,,,,,,,,,,,,"Dave Eiland",1003714,113782
"Dave Eilers","- - -",123.1,,,,,,,,,,,,,"Dave Eilers",1003715,113783
"Darrell Einertson","NYY",12.2,,,,,,,,,,,,,"Darrell Einertson",1003716,150088
"Harry Eisenstat","- - -",478.2,,,,,,,,,,,,,"Harry Eisenstat",1003717,113787
"Ed Eiteljorge","- - -",63.1,,,,,,,,,,,,,"Ed Eiteljorge",1003720,113788
"Henry Elder","DET",3.1,,,,,,,,,,,,,"Henry Elder",1003724,113792
"Hod Eller","CIN",863,,,,,,,,,,,,,"Hod Eller",1003729,113797
"Joe Ellick","MIL",3,,,,,,,,,,,,,"Joe Ellick",1003730,113799
"Bruce Ellingsen","CLE",42,,,,,,,,,,,,,"Bruce Ellingsen",1003731,113800
"Claud Elliott","- - -",110.2,,,,,,,,,,,,,"Claud Elliott",1003735,113804
"Donnie Elliott","SDP",35,,,,,,,,,,,,,"Donnie Elliott",1003736,113805
"Glenn Elliott","BSN",90.1,,,,,,,,,,,,,"Glenn Elliott",1003738,113810
"Hal Elliott","PHI",322.1,,,,,,,,,,,,,"Hal Elliott",1003739,113808
"Jumbo Elliott","- - -",1206.2,,,,,,,,,,,,,"Jumbo Elliott",1003741,113811
"Dock Ellis","- - -",2127.2,,,,,,,,,,,,,"Dock Ellis",1003747,113815
"George Ellison","CLE",1,,,,,,,,,,,,,"George Ellison",1003748,113822
"Jim Ellis","- - -",22,,,,,,,,,,,,,"Jim Ellis",1003749,113817
"Sammy Ellis","- - -",1004,,,,,,,,,,,,,"Sammy Ellis",1003753,113821
"Dick Ellsworth","- - -",2155.2,,,,,,,,,,,,,"Dick Ellsworth",1003754,113824
"Steve Ellsworth","BOS",36,,,,,,,,,,,,,"Steve Ellsworth",1003755,113825
"Don Elston","- - -",755.2,,,,,,,,,,,,,"Don Elston",1003759,113829
"Narciso Elvira","MIL",5,,,,,,,,,,,,,"Narciso Elvira",1003760,113830
"Bones Ely","- - -",52,,,,,,,,,,,,,"Bones Ely",1003761,113832
"Harry Ely","BAL",7,,,,,,,,,,,,,"Harry Ely",1003762,113831
"Red Embree","- - -",707,,,,,,,,,,,,,"Red Embree",1003763,113834
"Charles Embry","CHW",2.2,,,,,,,,,,,,,"Charles Embry",1003764,113835
"Charlie Emig","LOU",8,,,,,,,,,,,,,"Charlie Emig",1003768,113839
"William Emmerich","NYG",104,,,,,,,,,,,,,"William Emmerich",1003771,113842
"Bob Emslie","- - -",792.1,,,,,,,,,,,,,"Bob Emslie",1003772,113843
"Luis Encarnacion","KCR",10.1,,,,,,,,,,,,,"Luis Encarnacion",1003774,113846
"Trevor Enders","TBD",9.1,,,,,,,,,,,,,"Trevor Enders",1003775,341316
"Joe Engel","- - -",407.1,,,,,,,,,,,,,"Joe Engel",1003777,113848
"Steve Engel","CHC",51.2,,,,,,,,,,,,,"Steve Engel",1003778,113849
"Rick Engle","MON",2,,,,,,,,,,,,,"Rick Engle",1003782,113853
"Jack Enright","NYY",5,,,,,,,,,,,,,"Jack Enright",1003789,113860
"Terry Enyart","MON",1.2,,,,,,,,,,,,,"Terry Enyart",1003793,113864
"Johnny Enzmann","- - -",269.2,,,,,,,,,,,,,"Johnny Enzmann",1003795,113866
"Al Epperly","- - -",36,,,,,,,,,,,,,"Al Epperly",1003797,113868
"Greg Erardi","SEA",9,,,,,,,,,,,,,"Greg Erardi",1003801,113872
"Eddie Erautt","- - -",379.2,,,,,,,,,,,,,"Eddie Erautt",1003802,113873
"Todd Erdos","- - -",93.2,,,,,,,,,,,,,"Todd Erdos",1003804,113875
"Don Erickson","PHI",11.2,,,,,,,,,,,,,"Don Erickson",1003805,113877
"Eric Erickson","- - -",822,,,,,,,,,,,,,"Eric Erickson",1003806,113878
"Hal Erickson","DET",32.1,,,,,,,,,,,,,"Hal Erickson",1003808,113879
"John Ericks","PIT",162,,,,,,,,,,,,,"John Ericks",1003809,113876
"Paul Erickson","- - -",814.1,,,,,,,,,,,,,"Paul Erickson",1003810,113881
"Ralph Erickson","PIT",15,,,,,,,,,,,,,"Ralph Erickson",1003811,113882
"Roger Erickson","- - -",799.1,,,,,,,,,,,,,"Roger Erickson",1003812,113883
